Samorządowe Przedszkole w Krzywczy;Krzywcza 97;Krzywcza;podkarpackie;Kinder;37-755;166711003;True;;False;
Samorządowe Przedszkole w Kuńkowcach;Przemyśl 135;Przemyśl;podkarpackie;Kinder;37-700;;False;;False;
Samorządowe Przedszkole w Medyce;Medyka 479A;Medyka;podkarpackie;Kinder;37-732;166715546;True;;True;
Samorządowe Przedszkole w Nienadowej z siedzibą Nienadowa 359;Nienadowa 359;Dubiecko;podkarpackie;Kinder;37-750;166511245;False;;False;
Samorządowe Przedszkole w Podleszanach;Mielec 127;Mielec;podkarpackie;Kinder;39-300;175812570;True;;False;
Samorządowe Przedszkole w Przecławiu;Wenecka 41;Przecław;podkarpackie;Kinder;39-320;175813067;True;;False;
Samorządowe Przedszkole w Przedmieściu Dubieckim;Przedmieście Dubieckie 140;Dubiecko;podkarpackie;Kinder;37-750;16 651 10 37;True;;True;
Samorządowe Przedszkole w Rzemieniu;Rzemień 261;Rzemień;podkarpackie;Kinder;39-322;175811390;True;;False;
Samorządowe Przedszkole w Świerzowej Polskiej;Szkolna 50;Zręcin;podkarpackie;Kinder;38-457;134318011;True;;True;
Samorządowe Przedszkole w Wielopolu Skrzyńskim;Wielopole Skrzyńskie 197;Wielopole Skrzyńskie;podkarpackie;Kinder;39-110;172214037;True;;False;
Samorządowe Przedszkole w Zręcinie;Łukasiewicza 31;Zręcin;podkarpackie;Kinder;38-457;134318013;True;;True;
Samorządowe Przedszkole w Żarnowcu;Jedlicze 137;Jedlicze;podkarpackie;Kinder;38-460;134352043;True;;False;
Samorządowe Publiczne Przedszkole w Dąbiu;Zdziarzec 100;Zdziarzec;podkarpackie;Kinder;39-311;146828368;True;;True;
Samorządowe Publiczne Przedszkole w Janowcu;Żarówka 10;Żarówka;podkarpackie;Kinder;39-312;146836349;True;;False;
Samorządowe Publiczne Przedszkole w Partyni;Partynia 66;Radomyśl Wielki;podkarpackie;Kinder;39-310;146832387;True;;True;
Samorządowe Publiczne Przedszkole w Podborzu;Podborze 101;Wadowice Górne;podkarpackie;Kinder;39-308;146819457;True;;False;
Samorządowe Publiczne Przedszkole w Rudzie;Ruda 124;Ruda;podkarpackie;Kinder;39-315;146834268;True;;False;
Samorządowe Publiczne Przedszkole w Żarówce;Żarówka 64;Żarówka;podkarpackie;Kinder;39-312;14 683 38 23;True;;False;
Słoneczna Kraina Prywatne Przedszkole;3 Maja 23A;Przemyśl;podkarpackie;Kinder;37-700;604823599;True;;True;
Specjalne Przedszkole Publiczne nr 30;Ofiar Katynia 1;Rzeszów;podkarpackie;Kinder;35-209;177483170;False;;False;
Spoleczne Przedszkole Promyczek w Złotnikach;Mielec 61;Mielec;podkarpackie;Kinder;39-300;175863591;True;;False;
Społeczne Przedszkole im. Jana Pawła II w Lipnicy Dolnej;Jasło 54;Jasło;podkarpackie;Kinder;38-200;134457003;True;;True;
Społeczne Przedszkole Rodzinne;Tarnawa Dolna 191;Tarnawa Dolna;podkarpackie;Kinder;38-516;134661069;False;;False;
Społeczne Przedszkole w Lublicy;Kołaczyce 79;Kołaczyce;podkarpackie;Kinder;38-213;134460287;False;;False;
Społeczne Przedszkole w Sieklówce;Sieklówka 173;Bieździedza;podkarpackie;Kinder;38-214;134426708;True;;False;
Społeczne Przedszkole w Sowinie;Kołaczyce 1;Kołaczyce;podkarpackie;Kinder;38-213;134426766;True;;False;
Społeczne Przedszkole w Zespole Szkół Społecznych im. A. Mickiewicza w Jaśle;Nieglowicka 174;Jasło;podkarpackie;Kinder;38-200;134459441;True;;False;
Terapeutyczne Niepubliczne Przedszkole "Guziczek";Lwowska 6;Krosno;podkarpackie;Kinder;38-400;662828983;True;;True;
Tęczowa Kraina Niepubliczne Przedszkole;Pustynia 160;Dębica;podkarpackie;Kinder;39-200;693172976;True;;True;
Tuptusiowo-niepubliczne Przedszkole językowe;Piekarska 3;Rymanów;podkarpackie;Kinder;38-480;795961781;True;;False;
Zespoł Wychowania Przedszkolnego w Alfredówce;Nowa Dęba 192;Nowa Dęba;podkarpackie;Kinder;39-460;158467107;False;;False;
Zespół Szkolno-Przedszkolny;ks. Kalinowskiego 212/1;Żarówka;podkarpackie;Kinder;39-312;146819848;True;;False;
Zespół Szkół nr 2 w Nienadówce-Przedszkole Samorządowe w Nienadówce;Brak Ulicy 788;Nienadówka;podkarpackie;Kinder;36-052;177725341;True;;False;
Zespół Szkół Przedszkole w Dębnie;Dębno 200 A;Dębno;podkarpackie;Kinder;37-305;172429041;True;;True;
Zespół Szkół Publiczne Przedszkole w Wólce Podleśnej;Jasionka 438;Jasionka;podkarpackie;Kinder;36-002;17 771 45 56;True;;False;
Zespół Szkół w Woli Dębowieckiej Gminne Przedszkole w Woli Dębowieckiej;Dębowiec 30;Dębowiec;podkarpackie;Kinder;38-220;134413223;True;;False;
Zespół Wychowania Przedszkolnego;Chmielów 1;Chmielów;podkarpackie;Kinder;39-442;158461181;True;;False;
Zespół wychowania przedszkolnego przy Szkole Podstawowej w Kostarowcach;Sanok 79;Sanok;podkarpackie;Kinder;38-500;134626412;True;;True;
Zespół Wychowania Przedszkolnego przy szkole podstawowej w Kostarowcach filia w Czerteżu;Sanok 51;Sanok;podkarpackie;Kinder;38-500;134631661;True;134626412;False;
Zespół Wychowania Przedszkolnego w Chmielowie;Kolejowa 6;Chmielów;podkarpackie;Kinder;39-442;158461568;True;;False;
Zespół Wychowania Przedszkolnego w Cyganach;Cygany 70;Chmielów;podkarpackie;Kinder;39-442;158461180;True;;False;
Zespół Wychowania Przedszkolnego w Rozalinie;Nowa Dęba 194;Nowa Dęba;podkarpackie;Kinder;39-460;158460013;False;;False;
Zespół Wychowania Przedszkolnego w Tarnowskiej Woli;Nowa Dęba 267;Nowa Dęba;podkarpackie;Kinder;39-460;158467104;True;;False;
Akademia Dzieci Ciekawych Świata Niepubliczne Przedszkole w Suwałkach;Młynarskiego 2;Suwałki;podlaskie;Kinder;16-400;;False;;False;
Akademia Przedszkolaka;Czerwony Bór 24 lok. 1;Czerwony Bór;podlaskie;Kinder;18-400;857424041;False;;False;
Akademia Sukcesu "Nasza Szkoła" Przedszkole Niepubliczne nr 1 im. Marii Konopnickiej w Białymstoku;Ks. Abp. E. Kisiela 8;Białystok;podlaskie;Kinder;15-378;857423457;False;;False;
Bajka Przedszkole Niepubliczne nr 8 w Białymstoku;Michała Pietkiewicza 7A;Białystok;podlaskie;Kinder;15-689;856640905;False;;False;
Bakalandia;Króla Zygmunta Starego 1;Bakałarzewo;podlaskie;Kinder;16-423;797661809;False;;False;
Baśniowy Świat Dziecka;Jęczmienna 25;Białystok;podlaskie;Kinder;15-171;;False;;False;
Dobre Przedszkole;ul. ks. Adama Abramowicza 1;Białystok;podlaskie;Kinder;15-872;696702218;False;;False;
Domowe Przedszkole Przedszkole Niepubliczne;ŚW. Andrzeja Boboli 49B;Białystok;podlaskie;Kinder;15-649;856747701;False;;False;
Dwujęzyczne Niepubliczne Przedszkole "Uliland";Upalna 2/3;Białystok;podlaskie;Kinder;15-668;856537416;False;;False;
Dwujęzyczne Przedszkole "Bajkowe Przedszkole";Pana Tadeusz 17;Łomża;podlaskie;Kinder;18-400;506772689;False;;False;
Edukacyjne Przedszkole ENTLICZEK;Sokola 44;Białystok;podlaskie;Kinder;15-537;662232406;False;;False;
Elastyczne Przedszkole przy WSE w Białymstoku "Orzełek";Zwycięstwa 14/2;Białystok;podlaskie;Kinder;15-703;856525581;False;;False;
Elfy;1000-Lecia Państwa Polskiego 50;Białystok;podlaskie;Kinder;15-111;856610905;False;;False;
Gminne Przedszkole w Czyżewie;Mazowiecka 34;Czyżew;podlaskie;Kinder;18-220;;False;;False;
Gminne Przedszkole w Michałowie;Leśna 3;Michałowo;podlaskie;Kinder;16-050;857189027;False;;False;
Gminne Przedszkole w Szumowie;Szkolna 14;Szumowo;podlaskie;Kinder;18-305;864768018;False;;False;
Gminne Przedszkole w Śniadowie;Łomżyńska 29;Śniadowo;podlaskie;Kinder;18-411;864738031;False;;False;
Happy Kids Club;Szkolna 2;Suwałki;podlaskie;Kinder;16-400;;False;;False;
Jeżykowe Przedszkole;Stoczni Gdańskiej 48;Białystok;podlaskie;Kinder;15-571;513250453;False;;False;
Językowe Przedszkole Niepubliczne Super Kids;Wł. Raginisa 91;Białystok;podlaskie;Kinder;15-161;856762133;False;;False;
Językowe Przedszkole Niepubliczne Super Kids 1;A. Fredry 1;Białystok;podlaskie;Kinder;15-191;856762133;False;;False;
Katolickie Przedszkole im. ks. F. Blachnickiego w Białymstoku;Sitarska 25;Białystok;podlaskie;Kinder;15-850;856523183;False;;False;
Katolickie Przedszkole Niepubliczne Karmelki;Żwirki i Wigury 4;Bielsk Podlaski;podlaskie;Kinder;17-100;882715279;True;;False;
Klub Przedszkolaka w Dolistowie;Jaświły 112;Jaświły;podlaskie;Kinder;19-124;857161504;False;;False;
Klub Przedszkolaka w Jaświłach;Jaświły 7;Jaświły;podlaskie;Kinder;19-124;857278027;False;;False;
Klub Przedszkolaka w Mikicinie;Jaświły 20;Jaświły;podlaskie;Kinder;19-124;857168207;False;;False;
Klub Przedszkolaka w Narewce;Nowa 4;Narewka;podlaskie;Kinder;17-220;856858087;False;;False;
Klubik Malucha Niepubliczne Przedszkole Integracyjno - Terapeutyczne;Kazańska 2;Łomża;podlaskie;Kinder;18-400;502421679;False;;False;
Miejskie Przedszkole nr 1 Akademia Malucha w Zambrowie;Sadowa 5;Zambrów;podlaskie;Kinder;18-300;862714686;True;;True;
Miejskie Przedszkole nr 3 w Zambrowie;Magazynowa 2 A;Zambrów;podlaskie;Kinder;18-300;862712085;True;;False;
Miejskie Przedszkole nr 4 w Zambrowie;Papieża Jana Pawła II 8A;Zambrów;podlaskie;Kinder;18-300;862713219;True;;False;
Miejskie Przedszkole nr 5 w Zambrowie;Obrońców Zambrowa 6;Zambrów;podlaskie;Kinder;18-300;;False;;False;
Miejskie Przedszkole nr 6 w Zambrowie;71 Pułku Piechoty 10;Zambrów;podlaskie;Kinder;18-300;862714777;False;;False;
Miejskie Przedszkole w Stawiskach;Polowa 12;Stawiski;podlaskie;Kinder;18-520;862785651;True;;True;
Niepubliczne Dwujęzyczne Przedszkole KIDS&Co;Północna 34a;Suwałki;podlaskie;Kinder;16-400;575000467;False;;False;
Niepubliczne Integracyjne Przedszkole Specjalistyczne IN-PROGRES;Fieldorfa 16;Siemiatycze;podlaskie;Kinder;17-300;693189261;False;;False;
Niepubliczne Przedszkole "Akademia Małych Geniuszy" w Suwałkach;Olsztyńska 58;Suwałki;podlaskie;Kinder;16-400;661254846;False;;False;
Niepubliczne Przedszkole "Bajkowe Stacyjkowo";Mostowa 12F/1;Augustów;podlaskie;Kinder;16-300;511419950;False;;False;
Niepubliczne Przedszkole "Bajkowy Świat" w Kolnie;Wojska Polskiego 46T;Kolno;podlaskie;Kinder;18-500;512544131;False;;False;
Niepubliczne Przedszkole "Maja" w Suwałkach;Sejneńska 11;Suwałki;podlaskie;Kinder;16-400;509090187;False;;False;
Niepubliczne Przedszkole "Puchatek";Kościelna 10;Turośń Kościelna;podlaskie;Kinder;18-106;602780913;False;;False;
Niepubliczne Przedszkole "Wesołe Robaczki";Świerkowa 1/3;Wasilków;podlaskie;Kinder;16-010;857423711;True;;False;
Niepubliczne Przedszkole "Wesołe Słoneczko";Spółdzielcza 74;Łomża;podlaskie;Kinder;18-400;862182845;False;;False;
Niepubliczne Przedszkole "Wyspa" w Białymstoku;Tysiąclecia Państwa Polskiego 10;Białystok;podlaskie;Kinder;15-111;693861433;False;;False;
Niepubliczne Przedszkole Akademia Małego Odkrywcy w Białymstoku;Działkowa 11A;Białystok;podlaskie;Kinder;15-777;509639777;False;;False;
Niepubliczne Przedszkole Akademia Zdrowego Malucha w Białymstoku;Mickiewicza 92;Białystok;podlaskie;Kinder;15-232;668274333;False;;False;
Niepubliczne Przedszkole Bajeczka;Tysiąclecia 25;Mońki;podlaskie;Kinder;19-100;509412490;True;;False;
Niepubliczne Przedszkole Baśniowy Świat;Szosa Baranowicka 55A;Białystok;podlaskie;Kinder;15-523;856749550;False;;False;
Niepubliczne Przedszkole Dwujęzyczne "Z Innej Bajki";Zachodnia 2F;Białystok;podlaskie;Kinder;15-345;660977224;False;;False;
Niepubliczne Przedszkole Dwujęzyczne Polsko - Angielskie im. Piotrusia Pana;Żeromskiego 7c;Białystok;podlaskie;Kinder;15-349;858311296;False;;False;
Niepubliczne Przedszkole Europrymusek;Ciołkowskiego 54;Białystok;podlaskie;Kinder;15-513;;False;;False;
Niepubliczne Przedszkole im. Kubusia Puchatka w Szepietowie;Nowa 1a;Szepietowo;podlaskie;Kinder;18-210;782310570;False;;False;
Niepubliczne Przedszkole Integracyjne "Eksperymentarium Malucha";Wojska Polskiego 151;Łomża;podlaskie;Kinder;18-400;;False;;False;
Niepubliczne Przedszkole Integracyjne "Mały Artysta" Stowarzyszenia "Edukator" w Łomży;Wojska Polskiego 29a;Łomża;podlaskie;Kinder;18-400;862163045;False;;False;
Niepubliczne Przedszkole Integracyjne Kraina Montessori w Białymstoku;Wiadukt 5 H7 H8;Białystok;podlaskie;Kinder;15-001;723508747;True;;False;
Niepubliczne Przedszkole Integracyjne Kraina Montessori w Czarnej Białostockiej;Fabryczna 14;Czarna Białostocka;podlaskie;Kinder;16-020;723508747;True;;False;
Niepubliczne Przedszkole Integracyjne Kraina Montessori w Kleosinie;Zambrowska 52;Kleosin;podlaskie;Kinder;16-001;723508747;True;;False;
Niepubliczne Przedszkole Integracyjno-Terapeutyczne "Akademia Malucha" w Łomży;Wojska Polskiego 8;Łomża;podlaskie;Kinder;18-400;668199453;False;;False;
Niepubliczne Przedszkole Językowe Lets Talk;Chreptowicza 17A/1;Augustów;podlaskie;Kinder;16-300;693424585;False;;False;
Niepubliczne Przedszkole Językowe Lets Talk w Sejnach;Wojska Polskiego 60 B;Sejny;podlaskie;Kinder;16-500;693424585;False;;False;
Niepubliczne Przedszkole Językowe Red Bus Kids;Białostocka 9;Hajnówka;podlaskie;Kinder;17-200;856551013;True;;False;
Niepubliczne Przedszkole Językowe U Kubusia Puchatka;29 Listopada, Westerplatte, Os 12, 8,9;Augustów;podlaskie;Kinder;16-300;876435003;False;;False;
Niepubliczne Przedszkole Kangurek w Białymstoku;Grecka 2;Białystok;podlaskie;Kinder;15-614;;False;;False;
Niepubliczne Przedszkole Katolickie Zgromadzenia Sióstr Służek NMP Niepokalanej w Łomży;Radziecka 4;Łomża;podlaskie;Kinder;18-400;862166950;False;;False;
Niepubliczne Przedszkole Mali Odkrywcy;Miodrzewiowa 23;Suwałki;podlaskie;Kinder;16-400;513488147;False;;False;
Niepubliczne Przedszkole Montessori "Przystań";Woziwodzka 48;Łomża;podlaskie;Kinder;18-400;661021168;True;;False;
Niepubliczne Przedszkole Nasze Szkraby;Ryska 3;Białystok;podlaskie;Kinder;15-008;726267880;False;;False;
Niepubliczne Przedszkole nr 1 "Akademia Dobrego Startu";Wojska Polskiego 72;Grajewo;podlaskie;Kinder;19-200;884329984;False;;False;
Niepubliczne Przedszkole nr 2 w Białymstoku;Rynek Kościuszki 5;Białystok;podlaskie;Kinder;15-091;857406651;False;;False;
Niepubliczne Przedszkole nr 7 Muzyczno - Taneczne "WESOŁE NUTKI";R. Traugutta 25;Białystok;podlaskie;Kinder;15-145;856538860;False;;False;
Niepubliczne Przedszkole Rodzinne;Blokowa 4/6;Białystok;podlaskie;Kinder;15-788;857325654;False;;False;
Niepubliczne Przedszkole Specjalne "Jasny Cel" w Białymstoku;Bukowskiego 4;Białystok;podlaskie;Kinder;15-066;857322345;False;;False;
Niepubliczne Przedszkole Specjalne dla Dzieci Niepełnosprawnych "Mini-Mini";Armii Krajowej 20;Hajnówka;podlaskie;Kinder;17-200;502153927;True;;False;
Niepubliczne Przedszkole Specjalne Promis w Bielsku Podlaskim;Adama Kazanowskiego 24;Bielsk Podlaski;podlaskie;Kinder;17-100;531930130;True;;False;
Niepubliczne Przedszkole św. św. Cyryla i Metodego;J. Piłsudskiego 3;Hajnówka;podlaskie;Kinder;17-200;698 985 777;True;;True;
Niepubliczne Przedszkole Terapeutyczne "Koniczynka" w Suwałkach;Brzostowskiego 4;Suwałki;podlaskie;Kinder;16-400;502469009;False;;False;
Niepubliczne Przedszkole Terapeutyczne "Mali Podróżnicy";Słonimska 35/4;Białystok;podlaskie;Kinder;15-028;605981015;False;;False;
Niepubliczne Przedszkole Terapeutyczne "Przyjazny Domek" w Białymstoku;ul. Przyjazna 39;Białystok;podlaskie;Kinder;15-666;668772259;False;;False;
Niepubliczne Przedszkole Tęczowy Promyk z Oddziałami Integracyjnymi i Specjalnymi;Kujawska 53/1;Białystok;podlaskie;Kinder;15-548;605614182;False;;False;
Niepubliczny Punkt Przedszkolny nr 1 "KĄCIK MALUCHA";Bielsk Podlaski 25;Bielsk Podlaski;podlaskie;Kinder;17-100;;False;;False;
Niepubliczny Punkt Przedszkolny Ogródeczek;Nowomiejska 3a;Suwałki;podlaskie;Kinder;16-400;693356235;False;;False;
Niepubliczny Punkt Przedszkolny w Jasionowie;Żubryn 17/1;Szypliszki;podlaskie;Kinder;16-411;875675192;False;;False;
Niepubliczny Terapeutyczny Punkt Przedszkolny "U Tygryska";Władysława Wysockiego 62;Białystok;podlaskie;Kinder;15-167;603403708;False;;False;
Niepubliczny Terapeutyczny Punkt Przedszkolny dla Dzieci z Zaburzeniami ze Spektrum Autyzmu i Innymi Niepełnosprawnościami "Ala i As" w Białymstoku;Kujawska 53/1;Białystok;podlaskie;Kinder;15-548;737707055;False;;False;
Ośrodek Szkolno-Terapeutyczno-Opiekuńczy dla Dzieci i Młodzieży ze Spektrum Autyzmu. Przedszkole nr 4 w Białymstoku;Pułaskigo 96;Białystok;podlaskie;Kinder;15-338;857453744;False;;False;
Ośrodek Wychowania Przedszkolnego Rosochatek;Mazowiecka 5;Czyżew;podlaskie;Kinder;18-220;862756002;False;;False;
Ośrodek Wychowania Przedszkolnego w Chojewie z siedzibą w Szkole Podstawowej im. ks. Stefana Kardynała Wyszyńskiego w Chojewie;Brańsk 109;Brańsk;podlaskie;Kinder;17-120;857377692;False;;False;
Ośrodek Wychowania Przedszkolnego w Domanowie Z Siedzibą w Szkole Podstawowej im. Por. Izydora Kołakowskiego w Domanowie;Domanowo 19a;Brańsk;podlaskie;Kinder;17-120;857377001;False;;False;
w Holonkach z siedzibą w Szkole Podstawowej im. Jana Pawła II w Holonkach;Brak 67;Brańsk;podlaskie;Kinder;17-120;857373523;True;;False;
Ośrodek Wychowania Przedszkolnego w Kozarzach;Ciechanowiec 14A;Ciechanowiec;podlaskie;Kinder;18-230;862776606;False;;False;
Ośrodek Wychowania Przedszkolnego w Łempicach;Ciechanowiec 13A;Ciechanowiec;podlaskie;Kinder;18-230;862776605;False;;False;
Ośrodek Wychowania Przedszkolnego w Radziszewie Starym;Ciechanowiec 9;Ciechanowiec;podlaskie;Kinder;18-230;862776606;True;;False;
Prywatne Przedszkole Kids Academy w Białymstoku;Boruty 18;Białystok;podlaskie;Kinder;15-157;856762796;False;;False;
Przedszkole;Klimaszewnica 41;Radziłów;podlaskie;Kinder;19-213;862736517;False;;False;
Przedszkole "Kolorowa Wyspa" w Białymstoku;Warszawska 9;Białystok;podlaskie;Kinder;15-062;858111919;False;;False;
Przedszkole "Kraina Marzeń" w Czarnej Białostockiej;Torowa 26;Czarna Białostocka;podlaskie;Kinder;16-020;857101427;True;;False;
Przedszkole "Małe Przedszkole";Rajgród 37;Rajgród;podlaskie;Kinder;19-206;862733024;False;;False;
Przedszkole "Słoneczne" w Wasilkowie;Sienkiewicza 24;Wasilków;podlaskie;Kinder;16-010;857185501;True;za rok wrzesień 2022;False;
Przedszkole "Świat Zucha" w Białymstoku;Hetmańska 8;Białystok;podlaskie;Kinder;15-727;;False;;False;
Przedszkole Familijne;ks. Adama Abramowicza 1;Białystok;podlaskie;Kinder;15-872;570555445;False;;False;
Przedszkole Gminne w Nurcu-Stacji;Słoneczna 1;Nurzec-Stacja;podlaskie;Kinder;17-330;856575014;False;;False;
Przedszkole Gminne w Siemiatyczach;Tadeusza Kościuszki 88;Siemiatycze;podlaskie;Kinder;17-300;856561552;True;;False;
Przedszkole im. Jana Pawła II w Korycinie;Grodzieńska 21;Korycin;podlaskie;Kinder;16-140;857219040;False;;False;
Przedszkole im. Sióstr Sercanek w Brańsku;Rynek 4;Brańsk;podlaskie;Kinder;17-120;857375142;False;;False;
Przedszkole Językowo - Artystyczne "Akademia Przedszkolaka";Władysława Reymonta 11a;Łomża;podlaskie;Kinder;18-400;797987800;False;;False;
Przedszkole Klub Małych Odkrywców w Białymstoku;Kujawska 53/1;Białystok;podlaskie;Kinder;15-548;857102401;False;;False;
Przedszkole Miejskie im Marszałka Józefa Piłsudskiego w Sejnach;Zawadzkiego 13;Sejny;podlaskie;Kinder;16-500;875162090;False;;False;
Przedszkole Miejskie nr 1 ŚWIAT MALUCHA w Wysokiem Mazowieckiem ul. Armii Krajowej 3;Armii Krajowej 3;Wysokie Mazowieckie;podlaskie;Kinder;18-200;862750808;True;za rok wrzesień 2022;True;
Przedszkole Miejskie nr 1 w Grajewie;11 Listopada 12;Grajewo;podlaskie;Kinder;19-200;862722107;True;;False;
Przedszkole Miejskie nr 2 w Grajewie;Krasickiego 2;Grajewo;podlaskie;Kinder;19-203;862727074;True;;False;
Przedszkole Miejskie nr 4 w Grajewie;Ełcka 31;Grajewo;podlaskie;Kinder;19-200;862722608;True;;False;
Przedszkole Miejskie nr 4 w Kolnie;Wojska Polskiego 65a;Kolno;podlaskie;Kinder;18-500;862782006;False;;False;
Przedszkole Miejskie nr 6 w Grajewie;os. Południe 34;Grajewo;podlaskie;Kinder;19-200;862723504;True;;False;
Przedszkole Miejskie Nr2 w Wysokiem Mazowieckiem;Wołodyjowskiego 2;Wysokie Mazowieckie;podlaskie;Kinder;18-200;862752481;True;;False;
Przedszkole Montessori;Kościelna 55;Wasilków;podlaskie;Kinder;16-010;728330377;True;zamkniete przedszkole;True;
Przedszkole Montessori w Augustowie;Wybickiego 58;Augustów;podlaskie;Kinder;16-300;697720012;True;;False;
Przedszkole na Hołowiesku;Wrzosowa 16;Bielsk Podlaski;podlaskie;Kinder;17-100;;False;;False;
Przedszkole na Zielonej Górce;Wenecka 1;Białystok;podlaskie;Kinder;15-634;856546275;False;;False;
Przedszkole Niepubliczne "Akademia Smyka" w Białystoku;Ekologiczna 16 2;Białystok;podlaskie;Kinder;15-673;690502514;False;;False;
Przedszkole Niepubliczne "Beniamin";Aleja Jana Pawła II 14;Augustów;podlaskie;Kinder;16-300;790250930;False;;False;
Przedszkole Niepubliczne "HAPPY";Białostocka 106A lokU1;Wasilków;podlaskie;Kinder;16-010;602788161;True;;True;
Przedszkole Niepubliczne "Jagódki";Ostrowska 13c;Zambrów;podlaskie;Kinder;18-300;506129083;False;;False;
